Date,SDS,SPY,SSO
2023-07-12,144.75637817382812,430.802001953125,28.782238006591797
2023-07-13,142.5824737548828,434.2212219238281,29.203346252441406
2023-07-14,142.88088989257812,433.9508361816406,29.169071197509766
2023-07-17,141.943115234375,435.45758056640625,29.364933013916016
2023-07-18,139.8118438720703,438.6932067871094,29.790937423706055
2023-07-19,139.30032348632812,439.66876220703125,29.913352966308594
2023-07-20,141.34637451171875,436.7518615722656,29.511831283569336
2023-07-21,141.34637451171875,436.7518615722656,29.516727447509766
2023-07-24,140.15283203125,438.702880859375,29.76645851135254
2023-07-25,139.3855743408203,439.9006652832031,29.932939529418945
2023-07-26,139.42823791503906,439.9682922363281,29.932939529418945
2023-07-27,141.38897705078125,437.05126953125,29.521625518798828
2023-07-28,138.78884887695312,441.33013916015625,30.0798397064209
2023-07-31,138.27734375,442.17047119140625,30.207149505615234
2023-08-01,139.1724395751953,440.9051513671875,30.01128578186035
2023-08-02,143.00872802734375,434.7718200683594,29.19355010986328
2023-08-03,143.98912048339844,433.5258483886719,28.9927921295166
2023-08-04,145.43841552734375,431.5650939941406,28.738168716430664
2023-08-07,142.92349243164062,435.3320007324219,29.222932815551758
2023-08-08,144.1596221923828,433.43890380859375,28.968307495117188
2023-08-09,146.20565795898438,430.541259765625,28.571685791015625
2023-08-10,146.248291015625,430.6957702636719,28.581478118896484
2023-08-11,146.5892791748047,430.4447021484375,28.53740692138672
2023-08-14,144.9268798828125,432.8207092285156,28.85079002380371
2023-08-15,148.37957763671875,427.7788391113281,28.179954528808594
2023-08-16,150.63868713378906,424.63970947265625,27.73436737060547
2023-08-17,153.15359497070312,421.404052734375,27.298568725585938
2023-08-18,153.15359497070312,421.60693359375,27.318153381347656
2023-08-21,151.1502227783203,424.3499450683594,27.685400009155273
2023-08-22,152.0027313232422,423.2005310058594,27.5238094329834
2023-08-23,148.80581665039062,427.9140319824219,28.126094818115234
2023-08-24,152.94049072265625,421.9836120605469,27.347532272338867
2023-08-25,150.89450073242188,424.95843505859375,27.71477699279785
2023-08-28,149.14682006835938,427.65325927734375,28.06733512878418
2023-08-29,144.84164428710938,433.83489990234375,28.875272750854492
2023-08-30,143.6907501220703,435.6217956542969,29.100515365600586
2023-08-31,144.2875213623047,434.9843444824219,28.9927921295166
2023-09-01,143.77601623535156,435.7956848144531,29.10541534423828
2023-09-05,145.14002990722656,433.91217041015625,28.84589385986328
2023-09-06,147.18605041503906,430.9951477050781,28.444372177124023
